i,j,ux,uy,phase
62,86,-1.83883e-06,8.39114e-06,-1
62,87,-7.33091e-07,7.24118e-06,-1
62,88,2.19537e-07,6.20328e-06,-1
62,89,1.04346e-06,5.28076e-06,-1
62,90,1.75922e-06,4.46785e-06,-1
62,91,2.38269e-06,3.75475e-06,-1
62,92,2.9254e-06,3.13005e-06,-1
62,93,3.3953e-06,2.58201e-06,-1
62,94,3.79761e-06,2.09916e-06,-1
62,95,4.13557e-06,1.67052e-06,-1
62,96,4.411e-06,1.28578e-06,-1
62,97,4.62486e-06,9.3525e-07,-1
62,98,4.77753e-06,6.09817e-07,-1
62,99,4.86914e-06,3.00838e-07,-1
63,0,5.18849e-06,-4.61494e-15,-1
63,1,5.1621e-06,-2.78778e-07,-1
63,2,5.08304e-06,-5.65958e-07,-1
63,3,4.95153e-06,-8.7009e-07,-1
63,4,4.76784e-06,-1.20001e-06,-1
63,5,4.53211e-06,-1.56499e-06,-1
63,6,4.24402e-06,-1.97487e-06,-1
63,7,3.90247e-06,-2.4402e-06,-1
63,8,3.50504e-06,-2.97241e-06,-1
63,9,3.0473e-06,-3.58394e-06,-1
63,10,2.52196e-06,-4.28836e-06,-1
63,11,1.91771e-06,-5.10043e-06,-1
63,12,1.21785e-06,-6.03581e-06,-1
63,13,3.98415e-07,-7.11017e-06,-1
63,14,-5.7387e-07,-8.33659e-06,-1
63,15,-1.74373e-06,-9.71964e-06,-1
63,16,-3.16758e-06,-1.12422e-05,-1
63,17,-4.90632e-06,-1.28381e-05,-0.999999
63,18,-6.9906e-06,-1.43355e-05,-0.999996
63,19,-9.31649e-06,-1.53461e-05,-0.999984
63,20,-1.14194e-05,-1.51186e-05,-0.999942
63,21,-1.23118e-05,-1.26524e-05,-0.999794
63,22,-1.12932e-05,-7.94328e-06,-0.999336
63,23,-9.27966e-06,-3.36171e-06,-0.99801
63,24,-7.2969e-06,-1.07646e-06,-0.99408
63,25,-5.16073e-06,-4.66265e-07,-0.98139
63,26,-2.91449e-06,-3.02377e-07,-0.938328
63,27,-1.19942e-06,-1.69547e-07,-0.7995
63,28,-4.73959e-07,-8.19746e-08,-0.437772
63,29,-2.03395e-07,-4.21527e-08,0.151208
63,30,-5.88688e-08,-2.56869e-08,0.644439
63,31,5.44328e-08,-1.93414e-08,0.878606
63,32,1.30457e-07,-2.03908e-08,0.961333
63,33,1.4363e-07,-2.60717e-08,0.987771
63,34,1.07089e-07,-3.17029e-08,0.996073
63,35,6.33454e-08,-3.46783e-08,0.998708
63,36,4.01019e-08,-3.54206e-08,0.999563
63,37,3.53369e-08,-3.53369e-08,0.999848
63,38,3.49767e-08,-3.51865e-08,0.999945
63,39,3.08071e-08,-3.49232e-08,0.999979
63,40,2.25404e-08,-3.42201e-08,0.999992
63,41,1.28049e-08,-3.28521e-08,0.999997
63,42,4.97492e-09,-3.08299e-08,0.999999
63,43,-1.83165e-09,-2.82652e-08,0.999999
63,44,-8.94395e-09,-2.51787e-08,1
63,45,-1.42278e-08,-2.16255e-08,1
63,46,-1.78829e-08,-1.77402e-08,1
63,47,-2.13812e-08,-1.35884e-08,1
63,48,-2.4264e-08,-9.19601e-09,1
63,49,-2.5841e-08,-4.63578e-09,1
63,50,-2.62882e-08,4.73762e-16,1
63,51,-2.5841e-08,4.63578e-09,1
63,52,-2.4264e-08,9.19601e-09,1
63,53,-2.13812e-08,1.35884e-08,1
63,54,-1.78829e-08,1.77402e-08,1
63,55,-1.42278e-08,2.16255e-08,1
63,56,-8.94395e-09,2.51787e-08,1
63,57,-1.83164e-09,2.82652e-08,0.999999
63,58,4.97492e-09,3.08299e-08,0.999999
63,59,1.28049e-08,3.28521e-08,0.999997
63,60,2.25404e-08,3.42201e-08,0.999992
63,61,3.08071e-08,3.49232e-08,0.999979
63,62,3.49767e-08,3.51865e-08,0.999945
63,63,3.53369e-08,3.53369e-08,0.999848
63,64,4.01019e-08,3.54206e-08,0.999563
63,65,6.33454e-08,3.46784e-08,0.998708
63,66,1.07089e-07,3.17029e-08,0.996073
63,67,1.4363e-07,2.60717e-08,0.987771
63,68,1.30457e-07,2.03908e-08,0.961333
63,69,5.44328e-08,1.93414e-08,0.878606
63,70,-5.88688e-08,2.56869e-08,0.644439
63,71,-2.03395e-07,4.21527e-08,0.151208
63,72,-4.73959e-07,8.19746e-08,-0.437772
63,73,-1.19942e-06,1.69547e-07,-0.7995
63,74,-2.91449e-06,3.02377e-07,-0.938328
63,75,-5.16073e-06,4.66265e-07,-0.98139
63,76,-7.2969e-06,1.07646e-06,-0.99408
63,77,-9.27966e-06,3.36171e-06,-0.99801
63,78,-1.12932e-05,7.94328e-06,-0.999336
63,79,-1.23118e-05,1.26524e-05,-0.999794
63,80,-1.14194e-05,1.51186e-05,-0.999942
63,81,-9.31649e-06,1.53461e-05,-0.999984
63,82,-6.9906e-06,1.43355e-05,-0.999996
63,83,-4.90632e-06,1.28381e-05,-0.999999
63,84,-3.16758e-06,1.12422e-05,-1
63,85,-1.74373e-06,9.71964e-06,-1
63,86,-5.7387e-07,8.33659e-06,-1
63,87,3.98415e-07,7.11017e-06,-1
63,88,1.21785e-06,6.03581e-06,-1
63,89,1.91771e-06,5.10043e-06,-1
63,90,2.52196e-06,4.28836e-06,-1
63,91,3.0473e-06,3.58394e-06,-1
63,92,3.50504e-06,2.97241e-06,-1
63,93,3.90247e-06,2.4402e-06,-1
63,94,4.24402e-06,1.97487e-06,-1
63,95,4.53211e-06,1.56499e-06,-1
63,96,4.76784e-06,1.20001e-06,-1
63,97,4.95153e-06,8.7009e-07,-1
63,98,5.08304e-06,5.65958e-07,-1
63,99,5.1621e-06,2.78778e-07,-1
64,0,5.45489e-06,-4.18403e-15,-1
64,1,5.43268e-06,-2.55973e-07,-1
64,2,5.36621e-06,-5.2019e-07,-1
64,3,5.2559e-06,-8.01008e-07,-1
64,4,5.10237e-06,-1.10702e-06,-1
64,5,4.90619e-06,-1.44717e-06,-1
64,6,4.66771e-06,-1.83092e-06,-1
64,7,4.38663e-06,-2.26842e-06,-1
64,8,4.06153e-06,-2.77075e-06,-1
64,9,3.68927e-06,-3.35017e-06,-1
64,10,3.26408e-06,-4.02052e-06,-1
64,11,2.77641e-06,-4.79757e-06,-1
64,12,2.21122e-06,-5.69947e-06,-1
64,13,1.54553e-06,-6.74685e-06,-1
64,14,7.44663e-07,-7.96252e-06,-1
64,15,-2.43271e-07,-9.36964e-06,-1
64,16,-1.49498e-06,-1.09868e-05,-1
64,17,-3.11969e-06,-1.28159e-05,-0.999999
64,18,-5.25952e-06,-1.48105e-05,-0.999998
64,19,-8.04276e-06,-1.67947e-05,-0.999991
64,20,-1.13856e-05,-1.82649e-05,-0.999967
64,21,-1.45107e-05,-1.80607e-05,-0.999883
64,22,-1.57375e-05,-1.4641e-05,-0.999614
64,23,-1.4292e-05,-8.54703e-06,-0.998831
64,24,-1.15662e-05,-3.43338e-06,-0.99661
64,25,-8.56163e-06,-1.19068e-06,-0.989911
64,26,-5.20568e-06,-5.55969e-07,-0.96819
64,27,-2.24837e-06,-2.84897e-07,-0.89735
64,28,-8.32052e-07,-1.32541e-07,-0.689719
64,29,-3.05831e-07,-6.41656e-08,-0.235726
64,30,-7.27053e-08,-3.85409e-08,0.343988
64,31,6.73642e-08,-3.04348e-08,0.738633
64,32,1.4735e-07,-3.01632e-08,0.909627
64,33,1.56147e-07,-3.40453e-08,0.969943
64,34,1.14041e-07,-3.84362e-08,0.989953
64,35,6.61171e-08,-4.06477e-08,0.99657
64,36,4.07424e-08,-4.07424e-08,0.998795
64,37,3.54206e-08,-4.01019e-08,0.999563
64,38,3.49483e-08,-3.95046e-08,0.999836
64,39,3.04115e-08,-3.88524e-08,0.999936
64,40,2.14814e-08,-3.77781e-08,0.999974
64,41,1.09758e-08,-3.6047e-08,0.999989
64,42,2.53894e-09,-3.36686e-08,0.999995
64,43,-4.79318e-09,-3.07513e-08,0.999998
64,44,-1.24618e-08,-2.73118e-08,0.999999
64,45,-1.81528e-08,-2.34048e-08,0.999999
64,46,-2.20882e-08,-1.91656e-08,1
64,47,-2.58584e-08,-1.46588e-08,1
64,48,-2.89648e-08,-9.9101e-09,1
64,49,-3.06632e-08,-4.99293e-09,1
64,50,-3.11445e-08,2.45675e-16,1
64,51,-3.06632e-08,4.99293e-09,1
64,52,-2.89648e-08,9.9101e-09,1
64,53,-2.58584e-08,1.46588e-08,1
64,54,-2.20882e-08,1.91656e-08,1
64,55,-1.81528e-08,2.34048e-08,0.999999
64,56,-1.24618e-08,2.73118e-08,0.999999
64,57,-4.79318e-09,3.07513e-08,0.999998
64,58,2.53894e-09,3.36686e-08,0.999995
64,59,1.09758e-08,3.6047e-08,0.999989
64,60,2.14814e-08,3.77781e-08,0.999974
64,61,3.04115e-08,3.88524e-08,0.999936
64,62,3.49483e-08,3.95046e-08,0.999836
64,63,3.54206e-08,4.01019e-08,0.999563
64,64,4.07424e-08,4.07424e-08,0.998795
64,65,6.61171e-08,4.06477e-08,0.99657
64,66,1.14041e-07,3.84362e-08,0.989953
64,67,1.56147e-07,3.40453e-08,0.969943
64,68,1.4735e-07,3.01632e-08,0.909627
64,69,6.73642e-08,3.04348e-08,0.738633
64,70,-7.27053e-08,3.85409e-08,0.343988
64,71,-3.05831e-07,6.41656e-08,-0.235726
64,72,-8.32052e-07,1.32541e-07,-0.689719
64,73,-2.24837e-06,2.84897e-07,-0.89735
64,74,-5.20568e-06,5.55969e-07,-0.96819
64,75,-8.56163e-06,1.19068e-06,-0.989911
64,76,-1.15662e-05,3.43338e-06,-0.99661
64,77,-1.4292e-05,8.54703e-06,-0.998831
64,78,-1.57375e-05,1.4641e-05,-0.999614
64,79,-1.45107e-05,1.80607e-05,-0.999883
64,80,-1.13856e-05,1.82649e-05,-0.999967
64,81,-8.04276e-06,1.67947e-05,-0.999991
64,82,-5.25952e-06,1.48105e-05,-0.999998
64,83,-3.11969e-06,1.28159e-05,-0.999999
64,84,-1.49498e-06,1.09868e-05,-1
64,85,-2.43271e-07,9.36964e-06,-1
64,86,7.44663e-07,7.96252e-06,-1
64,87,1.54553e-06,6.74685e-06,-1
64,88,2.21122e-06,5.69947e-06,-1
64,89,2.77641e-06,4.79757e-06,-1
64,90,3.26408e-06,4.02052e-06,-1
64,91,3.68927e-06,3.35017e-06,-1
64,92,4.06153e-06,2.77075e-06,-1
64,93,4.38663e-06,2.26842e-06,-1
64,94,4.66771e-06,1.83092e-06,-1
64,95,4.90619e-06,1.44717e-06,-1
64,96,5.10237e-06,1.10702e-06,-1
64,97,5.2559e-06,8.01008e-07,-1
64,98,5.36621e-06,5.2019e-07,-1
64,99,5.43268e-06,2.55973e-07,-1
65,0,5.69807e-06,-3.74617e-15,-1
65,1,5.67987e-06,-2.3222e-07,-1
65,2,5.62547e-06,-4.72177e-07,-1
65,3,5.53545e-06,-7.27688e-07,-1
65,4,5.41066e-06,-1.00673e-06,-1
65,5,5.25208e-06,-1.31756e-06,-1
65,6,5.0606e-06,-1.66882e-06,-1
65,7,4.83665e-06,-2.06975e-06,-1
65,8,4.57989e-06,-2.5304e-06,-1
65,9,4.28853e-06,-3.06196e-06,-1
65,10,3.95865e-06,-3.67719e-06,-1
65,11,3.58308e-06,-4.39096e-06,-1
65,12,3.14974e-06,-5.22094e-06,-1
65,13,2.63912e-06,-6.18842e-06,-1
65,14,2.02035e-06,-7.31948e-06,-1
65,15,1.24503e-06,-8.64644e-06,-1
65,16,2.3787e-07,-1.021e-05,-1
65,17,-1.11624e-06,-1.2061e-05,-1
65,18,-2.98842e-06,-1.42591e-05,-0.999999
65,19,-5.61064e-06,-1.68514e-05,-0.999995
65,20,-9.215e-06,-1.97712e-05,-0.999982
65,21,-1.37061e-05,-2.2489e-05,-0.999937
65,22,-1.78654e-05,-2.33217e-05,-0.999787
65,23,-1.9357e-05,-1.98795e-05,-0.999341
65,24,-1.74968e-05,-1.28729e-05,-0.998102
65,25,-1.38602e-05,-6.56996e-06,-0.994597
65,26,-9.18338e-06,-3.00489e-06,-0.98395
65,27,-4.37256e-06,-1.28767e-06,-0.950104
65,28,-1.6153e-06,-5.28798e-07,-0.846095
65,29,-5.21493e-07,-2.284e-07,-0.572489
65,30,-9.70425e-08,-1.18358e-07,-0.0670999
65,31,8.94069e-08,-8.18191e-08,0.467392
65,32,1.71676e-07,-7.1577e-08,0.789156
65,33,1.72535e-07,-6.9613e-08,0.9245
65,34,1.21815e-07,-6.93926e-08,0.973518
65,35,6.83919e-08,-6.83919e-08,0.990592
65,36,4.06477e-08,-6.61171e-08,0.99657
65,37,3.46784e-08,-6.33454e-08,0.998708
65,38,3.39976e-08,-6.07372e-08,0.999496
65,39,2.90427e-08,-5.8201e-08,0.999795
65,40,1.94278e-08,-5.53174e-08,0.999913
65,41,8.137e-09,-5.18032e-08,0.999961
65,42,-9.15912e-10,-4.76541e-08,0.999982
65,43,-8.77833e-09,-4.29782e-08,0.999991
65,44,-1.70076e-08,-3.77877e-08,0.999995
65,45,-2.3108e-08,-3.21325e-08,0.999997
65,46,-2.73247e-08,-2.61466e-08,0.999998
65,47,-3.1369e-08,-1.98939e-08,0.999999
65,48,-3.46996e-08,-1.33996e-08,0.999999
65,49,-3.65195e-08,-6.73744e-09,0.999999
65,50,-3.7035e-08,-9.9952e-17,0.999999
65,51,-3.65195e-08,6.73744e-09,0.999999
65,52,-3.46996e-08,1.33996e-08,0.999999
65,53,-3.1369e-08,1.98939e-08,0.999999
65,54,-2.73247e-08,2.61466e-08,0.999998
65,55,-2.3108e-08,3.21325e-08,0.999997
65,56,-1.70076e-08,3.77877e-08,0.999995
65,57,-8.77833e-09,4.29782e-08,0.999991
65,58,-9.15912e-10,4.76541e-08,0.999982
65,59,8.137e-09,5.18032e-08,0.999961
65,60,1.94278e-08,5.53174e-08,0.999913
65,61,2.90427e-08,5.8201e-08,0.999795
65,62,3.39976e-08,6.07372e-08,0.999496
65,63,3.46784e-08,6.33454e-08,0.998708
65,64,4.06477e-08,6.61171e-08,0.99657
65,65,6.83919e-08,6.83919e-08,0.990592
65,66,1.21815e-07,6.93926e-08,0.973518
65,67,1.72535e-07,6.9613e-08,0.9245
65,68,1.71676e-07,7.1577e-08,0.789156
65,69,8.94069e-08,8.18191e-08,0.467392
65,70,-9.70425e-08,1.18358e-07,-0.0670999
65,71,-5.21493e-07,2.284e-07,-0.572489
65,72,-1.6153e-06,5.28798e-07,-0.846095
65,73,-4.37256e-06,1.28767e-06,-0.950104
65,74,-9.18338e-06,3.00489e-06,-0.98395
65,75,-1.38602e-05,6.56996e-06,-0.994597
65,76,-1.74968e-05,1.28729e-05,-0.998102
65,77,-1.9357e-05,1.98795e-05,-0.999341
65,78,-1.78654e-05,2.33217e-05,-0.999787
65,79,-1.37061e-05,2.2489e-05,-0.999937
65,80,-9.215e-06,1.97712e-05,-0.999982
65,81,-5.61064e-06,1.68514e-05,-0.999995
65,82,-2.98842e-06,1.42591e-05,-0.999999
65,83,-1.11624e-06,1.2061e-05,-1
65,84,2.3787e-07,1.021e-05,-1
65,85,1.24503e-06,8.64644e-06,-1
65,86,2.02035e-06,7.31948e-06,-1
65,87,2.63912e-06,6.18842e-06,-1
65,88,3.14974e-06,5.22094e-06,-1
65,89,3.58308e-06,4.39096e-06,-1
65,90,3.95865e-06,3.67719e-06,-1
65,91,4.28853e-06,3.06196e-06,-1
65,92,4.57989e-06,2.5304e-06,-1
65,93,4.83665e-06,2.06975e-06,-1
65,94,5.0606e-06,1.66882e-06,-1
65,95,5.25208e-06,1.31756e-06,-1
65,96,5.41066e-06,1.00673e-06,-1
65,97,5.53545e-06,7.27688e-07,-1
65,98,5.62547e-06,4.72177e-07,-1
65,99,5.67987e-06,2.3222e-07,-1
66,0,5.91702e-06,-3.28745e-15,-1
66,1,5.90251e-06,-2.07259e-07,-1
66,2,5.85919e-06,-4.21471e-07,-1
66,3,5.78774e-06,-6.49633e-07,-1
66,4,5.68917e-06,-8.98832e-07,-1
66,5,5.56476e-06,-1.17632e-06,-1
66,6,5.41577e-06,-1.4896e-06,-1
66,7,5.24328e-06,-1.84661e-06,-1
66,8,5.04778e-06,-2.25587e-06,-1
66,9,4.82873e-06,-2.72684e-06,-1
66,10,4.58393e-06,-3.27024e-06,-1
66,11,4.30855e-06,-3.89865e-06,-1
66,12,3.99375e-06,-4.62724e-06,-1
66,13,3.62455e-06,-5.47504e-06,-1
66,14,3.17666e-06,-6.4668e-06,-1
66,15,2.61169e-06,-7.63651e-06,-1
66,16,1.87023e-06,-9.03332e-06,-1
66,17,8.61803e-07,-1.07318e-05,-1
66,18,-5.48724e-07,-1.2848e-05,-0.999999
66,19,-2.5609e-06,-1.55547e-05,-0.999997
66,20,-5.45758e-06,-1.90726e-05,-0.999991
66,21,-9.56237e-06,-2.35276e-05,-0.999967
66,22,-1.48274e-05,-2.83558e-05,-0.999888
66,23,-1.97698e-05,-3.10982e-05,-0.999647
66,24,-2.1706e-05,-2.81537e-05,-0.998972
66,25,-1.97938e-05,-2.00225e-05,-0.997143
66,26,-1.48247e-05,-1.14763e-05,-0.991979
66,27,-8.10977e-06,-5.48971e-06,-0.976449
66,28,-3.21679e-06,-2.32282e-06,-0.928919
66,29,-9.73143e-07,-9.58397e-07,-0.792646
66,30,-1.32865e-07,-4.2717e-07,-0.470225
66,31,1.41398e-07,-2.33156e-07,0.0485448
66,32,2.13649e-07,-1.66371e-07,0.534119
66,33,1.95111e-07,-1.42585e-07,0.811091
66,34,1.30762e-07,-1.30762e-07,0.92892
66,35,6.93926e-08,-1.21815e-07,0.973518
66,36,3.84362e-08,-1.14041e-07,0.989953
66,37,3.17029e-08,-1.07089e-07,0.996073
66,38,3.07524e-08,-1.007e-07,0.998408
66,39,2.52994e-08,-9.45301e-08,0.999328
66,40,1.49572e-08,-8.81589e-08,0.999704
66,41,2.8644e-09,-8.12642e-08,0.999863
66,42,-6.81291e-09,-7.37845e-08,0.999933
66,43,-1.52112e-08,-6.58019e-08,0.999965
66,44,-2.40055e-08,-5.73228e-08,0.999981
66,45,-3.05161e-08,-4.83943e-08,0.999989
66,46,-3.50135e-08,-3.91471e-08,0.999993
66,47,-3.93318e-08,-2.96402e-08,0.999995
66,48,-4.28874e-08,-1.98952e-08,0.999996
66,49,-4.48283e-08,-9.98445e-09,0.999997
66,50,-4.53776e-08,-3.72571e-16,0.999997
66,51,-4.48283e-08,9.98445e-09,0.999997
66,52,-4.28874e-08,1.98952e-08,0.999996
66,53,-3.93318e-08,2.96402e-08,0.999995
66,54,-3.50135e-08,3.91471e-08,0.999993
66,55,-3.05161e-08,4.83943e-08,0.999989
66,56,-2.40055e-08,5.73228e-08,0.999981
66,57,-1.52112e-08,6.58019e-08,0.999965
66,58,-6.81291e-09,7.37845e-08,0.999933
66,59,2.8644e-09,8.12642e-08,0.999863
66,60,1.49572e-08,8.81589e-08,0.999704
66,61,2.52994e-08,9.45301e-08,0.999328
66,62,3.07524e-08,1.007e-07,0.998408
66,63,3.17029e-08,1.07089e-07,0.996073
66,64,3.84362e-08,1.14041e-07,0.989953
66,65,6.93926e-08,1.21815e-07,0.973518
66,66,1.30762e-07,1.30762e-07,0.92892
66,67,1.95111e-07,1.42585e-07,0.811091
66,68,2.13649e-07,1.66371e-07,0.534119
66,69,1.41398e-07,2.33156e-07,0.0485448
66,70,-1.32865e-07,4.2717e-07,-0.470225
66,71,-9.73143e-07,9.58397e-07,-0.792646
66,72,-3.21679e-06,2.32282e-06,-0.928919
66,73,-8.10977e-06,5.48971e-06,-0.976449
66,74,-1.48247e-05,1.14763e-05,-0.991979
66,75,-1.97938e-05,2.00225e-05,-0.997143
66,76,-2.1706e-05,2.81537e-05,-0.998972
66,77,-1.97698e-05,3.10982e-05,-0.999647
66,78,-1.48274e-05,2.83558e-05,-0.999888
66,79,-9.56237e-06,2.35276e-05,-0.999967
66,80,-5.45758e-06,1.90726e-05,-0.999991
66,81,-2.5609e-06,1.55547e-05,-0.999997
66,82,-5.48724e-07,1.2848e-05,-0.999999
66,83,8.61803e-07,1.07318e-05,-1
66,84,1.87023e-06,9.03332e-06,-1
66,85,2.61169e-06,7.63651e-06,-1
66,86,3.17666e-06,6.4668e-06,-1
66,87,3.62455e-06,5.47504e-06,-1
66,88,3.99375e-06,4.62724e-06,-1
66,89,4.30855e-06,3.89865e-06,-1
66,90,4.58393e-06,3.27024e-06,-1
66,91,4.82873e-06,2.72684e-06,-1
66,92,5.04778e-06,2.25587e-06,-1
66,93,5.24328e-06,1.84661e-06,-1
66,94,5.41577e-06,1.4896e-06,-1
66,95,5.56476e-06,1.17632e-06,-1
66,96,5.68917e-06,8.98832e-07,-1
66,97,5.78774e-06,6.49633e-07,-1
66,98,5.85919e-06,4.21471e-07,-1
66,99,5.90251e-06,2.07259e-07,-1
67,0,6.11041e-06,-2.83569e-15,-1
67,1,6.09913e-06,-1.808e-07,-1
67,2,6.06554e-06,-3.67555e-07,-1
67,3,6.01033e-06,-5.66224e-07,-1
67,4,5.93461e-06,-7.82785e-07,-1
67,5,5.83978e-06,-1.02326e-06,-1
67,6,5.72736e-06,-1.2938e-06,-1
67,7,5.59881e-06,-1.60071e-06,-1
67,8,5.45522e-06,-1.9507e-06,-1
67,9,5.29697e-06,-2.351e-06,-1
67,10,5.12316e-06,-2.80975e-06,-1
67,11,4.93095e-06,-3.33644e-06,-1
67,12,4.71443e-06,-3.9427e-06,-1
67,13,4.46326e-06,-4.6436e-06,-1
67,14,4.16066e-06,-5.45998e-06,-1
67,15,3.78093e-06,-6.42245e-06,-1
67,16,3.2864e-06,-7.57833e-06,-1
67,17,2.62335e-06,-9.00302e-06,-1
67,18,1.71572e-06,-1.0817e-05,-1
67,19,4.49832e-07,-1.32079e-05,-0.999999
67,20,-1.35885e-06,-1.64496e-05,-0.999995
67,21,-4.03891e-06,-2.08774e-05,-0.999984
67,22,-8.09792e-06,-2.6682e-05,-0.999944
67,23,-1.37404e-05,-3.31041e-05,-0.999821
67,24,-1.94842e-05,-3.69857e-05,-0.999467
67,25,-2.22563e-05,-3.41582e-05,-0.998521
67,26,-2.00245e-05,-2.51115e-05,-0.99601
67,27,-1.31142e-05,-1.47001e-05,-0.988995
67,28,-5.93791e-06,-7.10265e-06,-0.968432
67,29,-1.81547e-06,-3.07619e-06,-0.90849
67,30,-1.54696e-07,-1.30299e-06,-0.748238
67,31,2.8657e-07,-5.94672e-07,-0.401713
67,32,3.10071e-07,-3.30799e-07,0.106169
67,33,2.34684e-07,-2.34683e-07,0.555052
67,34,1.42585e-07,-1.95111e-07,0.811091
67,35,6.9613e-08,-1.72535e-07,0.9245
67,36,3.40453e-08,-1.56147e-07,0.969943
67,37,2.60717e-08,-1.4363e-07,0.987771
67,38,2.48094e-08,-1.33415e-07,0.994856
67,39,1.88286e-08,-1.24016e-07,0.997748
67,40,7.69949e-09,-1.14587e-07,0.998969
67,41,-5.22973e-09,-1.04784e-07,0.999505
67,42,-1.55385e-08,-9.45404e-08,0.999749
67,43,-2.44741e-08,-8.38831e-08,0.999865
67,44,-3.38375e-08,-7.27709e-08,0.999923
67,45,-4.07594e-08,-6.12325e-08,0.999953
67,46,-4.55362e-08,-4.93953e-08,0.999969
67,47,-5.01271e-08,-3.73147e-08,0.999977
67,48,-5.39071e-08,-2.50066e-08,0.999982
67,49,-5.59678e-08,-1.25388e-08,0.999985
67,50,-5.65506e-08,-1.19927e-15,0.999985
67,51,-5.59678e-08,1.25388e-08,0.999985
67,52,-5.39071e-08,2.50066e-08,0.999982
67,53,-5.01271e-08,3.73147e-08,0.999977
67,54,-4.55362e-08,4.93953e-08,0.999969
67,55,-4.07594e-08,6.12325e-08,0.999953
67,56,-3.38375e-08,7.27709e-08,0.999923
67,57,-2.44741e-08,8.38831e-08,0.999865
67,58,-1.55385e-08,9.45404e-08,0.999749
67,59,-5.22973e-09,1.04784e-07,0.999505
67,60,7.69949e-09,1.14587e-07,0.998969
67,61,1.88286e-08,1.24016e-07,0.997748
67,62,2.48094e-08,1.33415e-07,0.994856
67,63,2.60717e-08,1.4363e-07,0.987771
67,64,3.40453e-08,1.56147e-07,0.969943
67,65,6.9613e-08,1.72535e-07,0.9245
67,66,1.42585e-07,1.95111e-07,0.811091
67,67,2.34683e-07,2.34683e-07,0.555052
67,68,3.10071e-07,3.30799e-07,0.106169
67,69,2.8657e-07,5.94672e-07,-0.401713
67,70,-1.54696e-07,1.30299e-06,-0.748238
67,71,-1.81547e-06,3.07619e-06,-0.90849
67,72,-5.93791e-06,7.10265e-06,-0.968432
67,73,-1.31142e-05,1.47001e-05,-0.988995
67,74,-2.00245e-05,2.51115e-05,-0.99601
67,75,-2.22563e-05,3.41582e-05,-0.998521
67,76,-1.94842e-05,3.69857e-05,-0.999467
67,77,-1.37404e-05,3.31041e-05,-0.999821
67,78,-8.09792e-06,2.6682e-05,-0.999944
67,79,-4.03891e-06,2.08774e-05,-0.999984
67,80,-1.35885e-06,1.64496e-05,-0.999995
67,81,4.49832e-07,1.32079e-05,-0.999999
67,82,1.71572e-06,1.0817e-05,-1
67,83,2.62335e-06,9.00302e-06,-1
67,84,3.2864e-06,7.57833e-06,-1
67,85,3.78093e-06,6.42245e-06,-1
67,86,4.16066e-06,5.45998e-06,-1
67,87,4.46326e-06,4.6436e-06,-1
67,88,4.71443e-06,3.9427e-06,-1
67,89,4.93095e-06,3.33644e-06,-1
67,90,5.12316e-06,2.80975e-06,-1
67,91,5.29697e-06,2.351e-06,-1
67,92,5.45522e-06,1.9507e-06,-1
67,93,5.59881e-06,1.60071e-06,-1
67,94,5.72736e-06,1.2938e-06,-1
67,95,5.83978e-06,1.02326e-06,-1
67,96,5.93461e-06,7.82785e-07,-1
67,97,6.01033e-06,5.66224e-07,-1
67,98,6.06554e-06,3.67555e-07,-1
67,99,6.09913e-06,1.808e-07,-1
68,0,6.27662e-06,-2.37697e-15,-1
68,1,6.26804e-06,-1.5255e-07,-1
68,2,6.24253e-06,-3.09893e-07,-1
68,3,6.20077e-06,-4.76792e-07,-1
68,4,6.14385e-06,-6.57955e-07,-1
68,5,6.07318e-06,-8.58023e-07,-1
68,6,5.99033e-06,-1.08158e-06,-1
68,7,5.89689e-06,-1.3332e-06,-1
68,8,5.79426e-06,-1.6175e-06,-1
68,9,5.6833e-06,-1.93932e-06,-1
68,10,5.56397e-06,-2.3039e-06,-1
68,11,5.43485e-06,-2.71733e-06,-1
68,12,5.29244e-06,-3.18725e-06,-1
68,13,5.13052e-06,-3.72407e-06,-1
68,14,4.93942e-06,-4.3431e-06,-1
68,15,4.70559e-06,-5.06805e-06,-1
68,16,4.41145e-06,-5.9363e-06,-1
68,17,4.03533e-06,-7.00619e-06,-1
68,18,3.54887e-06,-8.36566e-06,-1
68,19,2.90626e-06,-1.01412e-05,-0.999999
68,20,2.00981e-06,-1.25037e-05,-0.999998
68,21,6.3397e-07,-1.56699e-05,-0.999992
68,22,-1.70519e-06,-1.98713e-05,-0.999973
68,23,-5.78988e-06,-2.51703e-05,-0.999914
68,24,-1.20001e-05,-3.07727e-05,-0.999739
68,25,-1.85733e-05,-3.39546e-05,-0.999262
68,26,-2.1386e-05,-3.1424e-05,-0.998037
68,27,-1.74346e-05,-2.3282e-05,-0.994852
68,28,-9.40085e-06,-1.37111e-05,-0.986148
68,29,-3.04709e-06,-6.72588e-06,-0.961569
68,30,-3.25847e-08,-2.95506e-06,-0.893612
68,31,6.98235e-07,-1.25213e-06,-0.723109
68,32,5.66772e-07,-5.66772e-07,-0.377773
68,33,3.30799e-07,-3.10071e-07,0.106169
68,34,1.66371e-07,-2.13649e-07,0.534119
68,35,7.1577e-08,-1.71676e-07,0.789156
68,36,3.01632e-08,-1.4735e-07,0.909627
68,37,2.03908e-08,-1.30457e-07,0.961333
